,gn,gn1,human_mouse,lca,name
65823492,,,False,40520,gi|491566876|ref|WP_005424461.1| hypothetical protein [[Ruminococcus] obeum]
65824935,,,False,,SRS018656.81469-T1-C
65826989,BN552_01311,BN552_01311,False,1262755,gi|547805056|ref|WP_022214477.1| monosaccharide ABC transporter substrate-binding protein CUT2 family (TC 3.A.1.2.-) [Blautia sp. CAG:237]
65828921,,,False,,V1.FI31_GL0070579  [gene]  locus=scaffold17954_2:3:662:- [Lack both ends] codon-table.11
65829718,,,False,,SRS015065.17951-T1-C
65829784,,,False,,V1.UC37-0_GL0102601  [gene]  locus=scaffold974_2:2:661:+ [Lack both ends] codon-table.11
65830312,,,False,,V1.UC55-0_GL0160331  [gene]  locus=scaffold57537_4:2:661:+ [Lack both ends] codon-table.11
65831768,,,False,,SRS011529.54323-T1-C
65832003,,,False,,N074A_GL0060789  [gene]  locus=scaffold28273_1:2:661:+ [Lack 5'-end] codon-table.11
65833381,,,False,,T2D-68A_GL0006653  [gene]  locus=scaffold34949_1:1:660:- [Lack both ends] codon-table.11
65842575,,,False,,S-Fe11_GL0017277_1_501_+
65844167,,,False,,MH0378_GL0144540  [gene]  locus=scaffold1015_1:2:658:- [Lack both ends] codon-table.11
65844533,,,False,,MH0390_GL0142883  [gene]  locus=scaffold144106_2:2:658:+ [Lack both ends] codon-table.11
65847216,BN630_00380,BN630_00380,False,1262757,gi|548243340|ref|WP_022461381.1| nitroreductase [Blautia sp. CAG:37]
65847982,,,False,,O2.UC41-1_GL0114659  [gene]  locus=scaffold57922_4:144:800:+ [Lack 3'-end] codon-table.11
65848160,,,False,,SRS049712.82593-T1-C
65848965,,,False,,V1.CD19-0_GL0040719  [gene]  locus=scaffold79244_5:1:657:+ [Lack 5'-end] codon-table.11
65849612,,,False,,SRS019161.20886-T1-C
65851536,,,False,,SRS063985.48953-T1-C
65852882,,,False,,NLF006_GL0008774  [gene]  locus=scaffold7446_6:1:657:- [Lack 3'-end] codon-table.11
65854362,,,False,,T2D-132A_GL0064266  [gene]  locus=scaffold9029_3:3:659:+ [Lack both ends] codon-table.11
65854539,BN600_01053,BN600_01053,False,1262945,tr|R6Z1G1|R6Z1G1_9FIRM Uncharacterized protein OS=Roseburia sp. CAG:309 GN=BN600_01053 PE=4 SV=1
65862461,,,False,,MH0229_GL0050722  [gene]  locus=scaffold126023_1:2:655:- [Lack both ends] codon-table.11
65866265,,,False,,MH0386_GL0178496  [gene]  locus=scaffold19170_2:3:656:- [Lack 3'-end] codon-table.11
65866384,,,False,,SRS011529.109189-T1-C
65873629,,,False,,SRS052027.39969-T1-C
65875629,,,False,,SRS011061.103312-T1-C
65877982,,,False,,158802708-stool1_revised_scaffold25745_1_gene164898 strand:+  start:747 stop:1400 length:654 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11
65878597,,,False,,SRS020233.61604-T1-C
65881668,"BN510_01070,BN731_01761,BN769_02338",,False,84374,gi|547562252|ref|WP_022111406.1| rubrerythrin [Prevotella sp. CAG:604]
65882957,,,False,,MH0144_GL0172491  [gene]  locus=scaffold42534_2:3:653:+ [Lack both ends] codon-table.11
65884410,,,False,,SRS065504.83696-T1-C
65886657,rpsL,rpsL,False,2,gi|497050053|ref|WP_009446941.1| 30S ribosomal protein S12 [Lachnospiraceae bacterium oral taxon 082]
65887733,,,False,,SRS018351.72797-T1-C
65887939,,,False,,SRS011302.82558-T1-C
65889079,,,False,,MH0406_GL0143415  [gene]  locus=scaffold60190_3:1:651:- [Lack both ends] codon-table.11
65894184,,,False,,V1.FI05_GL0050852  [gene]  locus=scaffold31155_1:2:652:+ [Lack both ends] codon-table.11
65894366,,,False,,SRS022609.104625-T1-C
65898102,FP2_30210,FP2_30210,False,853,gi|479210621|ref|YP_007838556.1| hypothetical protein FP2_30210 [Faecalibacterium prausnitzii L2-6]
65901266,,,False,,763678604-stool2_revised_scaffold25139_1_gene59383 strand:-  start:3 stop:653 length:651 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
65903828,,,False,,SRS053335.53366-T1-C
65911514,,,False,,SRS017521.255369-T1-C
65914190,,,False,,O2.UC40-1_GL0136725  [gene]  locus=scaffold140229_2:2:649:+ [Lack both ends] codon-table.11
65917391,,,False,2702,"gi|523595122|ref|WP_020759689.1| hypothetical protein, partial [Gardnerella vaginalis]"
65920706,"BN769_00061,BN731_01944,BN637_00357,BN487_00991,BN510_00976",,False,838,gi|490470479|ref|WP_004340983.1| MULTISPECIES: rubrerythrin [Prevotella]
65921356,,,False,,SRS014979.132028-T1-C
65927492,,,False,,O2.UC7-0_GL0077478  [gene]  locus=scaffold3167_1:145:639:+ [Lack 3'-end] codon-table.11
65931822,,,False,,MH0366_GL0034700  [gene]  locus=scaffold86434_1:5387:6031:+ [Complete] codon-table.11
65938157,,,False,,SRS020233.170268-T1-C
65938201,,,False,186802,gi|496356442|ref|WP_009065618.1| 50S ribosomal protein L4 [Clostridium sp. MSTE9]
65938215,,,False,,SRS015578.170571-T1-C
65943588,,,False,,SRS016203.3700-T1-C
65944641,,,False,,159814214-stool2_revised_C670208_1_gene11243 strand:+  start:111 stop:755 length:645 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11
65954232,,,False,,SRS011239.49432-T1-C
65956045,,,False,,SRS014613.10165-T1-C
65963297,cotJC,cotJC,False,1491,gi|187933807|ref|YP_001887224.1| protein cotJC [Clostridium botulinum B str. Eklund 17B]
65963733,rplJ,rplJ,False,186802,gi|505339201|ref|WP_015526303.1| 50S ribosomal protein L10 [Ruminococcus sp. SR1/5]
65964056,,,False,,V1.CD50-0_GL0123918  [gene]  locus=scaffold5602_6:408:782:+ [Lack 3'-end] codon-table.11
65964193,,,False,,SRS013687.201142-T1-C
65966763,,,False,,MH0445_GL0171800  [gene]  locus=scaffold114505_2:3:602:- [Lack both ends] codon-table.11
65968008,BN634_01853,BN634_01853,False,1262889,tr|R7HCQ9|R7HCQ9_9FIRM Uncharacterized protein OS=Eubacterium sp. CAG:38 GN=BN634_01853 PE=4 SV=1
65969737,,,False,,SRS017521.175887-T1-C
65976369,,,False,,O2.UC48-0_GL0279493  [gene]  locus=scaffold6076_2:120:608:+ [Lack 3'-end] codon-table.11
65977068,rplD,rplD,False,186803,gi|496263616|ref|WP_008977001.1| MULTISPECIES: 50S ribosomal protein L4 [Lachnospiraceae]
65977580,,,False,,SRS011586.34485-T1-C
65978453,BN576_00994,BN576_00994,False,1262693,gi|547904854|ref|WP_022308270.1| rubrerythrin [Alistipes sp. CAG:268]
65980903,,,False,,O2.UC30-1_GL0004923  [gene]  locus=scaffold78910_1:3:641:- [Lack 3'-end] codon-table.11
65981426,,,False,,SRS014235.260412-T1-C
65983068,,,False,,V1.CD52-0_GL0164821  [gene]  locus=scaffold119845_2:3:641:- [Lack both ends] codon-table.11
65984880,rplE,rplE,False,186802,gi|489516321|ref|WP_003421151.1| 50S ribosomal protein L5 [Peptoclostridium difficile]
65986211,,,False,,SRS011134.353370-T1-C
65999129,"Desdi_3302,CLSA_c30560,HM1_1530,DESME_14825,CLL_A2837,SMB_G3638,CD630_15240,CLI_3352,CLJ_B3486,BN488_01035,UWK_02108,Cbei_2490,CAETHG_1779,CLSA_c05870,rbr3A3,CDLVIII_2275,Clocel_0379,DSY3407,CPF_0681,DP1656,Desor_1467,CPR_2638,SMB_G3639,Ppro_3505,CBF_3344,BN597_01044,Desaci_0401,CDR20291_1373,Desaci_1752,CLK_2611,EAL2_808p07600,CLH_2564,Desor_1471,NT01CX_1083,Clole_0624,BN488_01039,CPE2618,rbr,CLM_3625,SFBM_1067,CLL_A2838,rbr3A,Clopa_4836,H04402_03301,Desru_0379,CBO3214,CLJU_c39340,CLD_1318,Dhaf_4567,CKR_3023,Sgly_1651,CPF_2955,rbr3B,CLH_2565,CPE0689,DesyoDRAFT_1402,CLB_3250,CbC4_0196,Desde_3921,CPR_0099,CPR_0682,Desmer_1484,Cbei_1416,HA1_03524,CD196_1396,CKL_3418,CEA_G3604,rbr3A1,HA1_15166,Selin_1342",,False,2,gi|51245508|ref|YP_065392.1| hypothetical protein DP1656 [Desulfotalea psychrophila LSv54]
66002317,,,False,,MH0445_GL0026851  [gene]  locus=scaffold89420_3:3:638:+ [Lack both ends] codon-table.11
66007386,,,False,,V1.FI37_GL0174937  [gene]  locus=scaffold17934_1:125:760:+ [Lack 3'-end] codon-table.11
66019300,,,False,,O2.UC31-0_GL0116674  [gene]  locus=scaffold635_4:3:527:- [Lack both ends] codon-table.11
66019350,BN565_00080,BN565_00080,False,1262785,gi|547814557|ref|WP_022223440.1| putative uncharacterized protein [Clostridium sp. CAG:253]
66020656,,,False,,SRS018656.71894-T1-C
66021224,"Tresu_2536,Fisuc_1486,BN601_00829",,False,2,gi|261415882|ref|YP_003249565.1| rubrerythrin [Fibrobacter succinogenes subsp. succinogenes S85]
66025336,,,False,1505,gi|544691083|ref|WP_021122384.1| formate--tetrahydrofolate ligase family protein [[Clostridium] sordellii]
66029017,,,False,,V1.CD50-0_GL0118719  [gene]  locus=scaffold888_1:1:630:- [Lack both ends] codon-table.11
66029131,"BN498_01673,BN476_01579",,False,2,gi|491491137|ref|WP_005348871.1| MULTISPECIES: rubrerythrin [Eubacterium]
66033727,,,False,,SRS013476.131392-T1-C
66036929,,,False,,763860675-stool1_revised_C1060727_1_gene63373 strand:+  start:2 stop:634 length:633 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
66042308,,,False,,MH0454_GL0074955  [gene]  locus=scaffold70760_2:3:560:- [Lack both ends] codon-table.11
66043038,,,False,872,gi|495961568|ref|WP_008686147.1| MULTISPECIES: peptidoglycan-binding protein [Desulfovibrio]
66044994,,,False,,MH0329_GL0192331  [gene]  locus=scaffold9461_2:2:631:+ [Lack both ends] codon-table.11
66047049,,,False,,NLM032_GL0084043  [gene]  locus=scaffold68518_1:822:1142:- [Lack 5'-end] codon-table.11
66049955,,,False,,SRS016335.143363-T1-C
66050469,"RpsL,rpsL",,False,131567,gi|551006835|ref|WP_022751413.1| 30S ribosomal protein S12 [Eubacterium sp. 14-2]
66052702,,,False,,V1.CD8-0-PN_GL0075847  [gene]  locus=scaffold10817_2:2550:3179:- [Complete] codon-table.11
66053293,,,False,,6-3_GL0034660_1_363_+
66054324,,,False,,V1.UC26-4_GL0125379  [gene]  locus=C1384247_1:3:632:- [Lack 3'-end] codon-table.11
66055828,,,False,,SRS047014.70546-T1-C
66064320,,,False,,SRS019030.61481-T1-C
66068248,,,False,,MH0298_GL0090625  [gene]  locus=scaffold95829_6:2:628:+ [Lack both ends] codon-table.11
66068518,,,False,,SRS015190.86873-T1-C
66074974,,,False,,O2.UC50-0_GL0344091  [gene]  locus=scaffold109743_1:1:627:- [Lack both ends] codon-table.11
66076330,,,False,,SRS017103.208034-T1-C
66076398,"CK1_24350,BN514_00024,BN807_01958",,False,186802,gi|545413686|ref|WP_021652689.1| ribosomal subunit interface protein [Blautia sp. KLE 1732]
66090334,,,False,,SRS077730.51070-T1-C
66094443,,,False,,SRS018817.119147-T1-C
66102426,,,False,,SRS047014.218315-T1-C
66105427,"BN715_01676,Acfer_0305,Acfer_0994,BN701_00543,MELS_0116",,False,909929,gi|348025362|ref|YP_004765166.1| rubredoxin [Megasphaera elsdenii DSM 20460]
66115769,,,False,,MH0305_GL0050338  [gene]  locus=scaffold41911_7:3636:4256:- [Complete] codon-table.11
66117636,,,False,,MH0373_GL0067778  [gene]  locus=scaffold123623_2:2302:2922:+ [Complete] codon-table.11
66118699,,,False,,SRS023971.2685-T1-C
66120184,,,False,,MH0448_GL0060216  [gene]  locus=scaffold57002_2:2212:2832:+ [Complete] codon-table.11
66122546,,,False,,O2.UC57-2_GL0079173  [gene]  locus=scaffold100234_1:136:756:- [Lack 5'-end] codon-table.11
66125751,BN642_00857,BN642_00857,False,102106,G1WIL3|HMPREF9452_01176 hypothetical protein [Collinsella tanakaei YIT 12063]
66130141,,,False,,HT25A_GL0105288  [gene]  locus=scaffold40563_1:2:622:- [Lack 3'-end] codon-table.11
66135407,,,False,,6-3_GL0040169_1_552_+
66137094,,,False,,763860675-stool1_revised_C1090437_1_gene160327 strand:-  start:386 stop:772 length:387 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11
66139575,,,False,,SRS011134.2456-T1-C
66146005,,,False,,SRS050752.216257-T1-C
66146108,,,False,,SRS019601.72276-T1-C
66146777,rpsG,rpsG,False,2,gi|551034224|ref|WP_022778067.1| 30S ribosomal protein S7 [Butyrivibrio sp. AE3009]
66147318,rplQ,rplQ,False,2,gi|517992272|ref|WP_019162480.1| 50S ribosomal protein L17 [Ruminococcus sp. JC304]
66153239,,,False,,SRS017307.149176-T1-C
66155224,,,False,,SRS012902.20682-T1-C
66155487,,,False,,160765029-stool1_revised_C999522_1_gene32436 strand:+  start:1 stop:618 length:618 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
66160236,,,False,1496,"gi|545024850|ref|WP_021406857.1| rubrerythrin family protein, partial [Peptoclostridium difficile]"
66169230,,,False,,SRS016056.54649-T1-C
66175078,,,False,,DLM024_GL0024540  [gene]  locus=scaffold156_11:1:615:+ [Lack 5'-end] codon-table.11
66178308,,,False,,SRS048164.8374-T1-C
66179763,,,False,,SRS014235.244677-T1-C
66186536,rplE,rplE,False,31953,gi|551237785|ref|WP_022858225.1| 50S ribosomal protein L5 [Bifidobacterium pseudolongum]
66188220,,,False,,MH-6-3_GL0132768_1_543_+
66188831,,,False,,SRS024009.101817-T1-C
66196239,rpsD,rpsD,False,102106,gi|548164408|ref|WP_022386615.1| 30S ribosomal protein S4 [Collinsella sp. CAG:289]
66198046,,,False,,V1.UC42-0_GL0058794  [gene]  locus=scaffold5622_17:1:612:- [Lack 3'-end] codon-table.11
66198731,FP2_25540,FP2_25540,False,853,gi|479210218|ref|YP_007838153.1| Rubrerythrin [Faecalibacterium prausnitzii L2-6]
66198980,"BN462_01220,BN671_01333,RBR_21490,BN531_01591",,False,186802,gi|547827197|ref|WP_022235396.1| rubrerythrin [Eubacterium sp. CAG:202]
66199306,"BN703_00431,BN509_01456,BN708_00496,BN774_00913,BN781_01275,BN514_00501,BN751_02321,BN537_01973,BN528_00481,BN552_00498,BN480_00686,BN526_00385",,False,2,gi|547457003|ref|WP_022076372.1| phosphoenolpyruvate carboxykinase [ATP] [Firmicutes bacterium CAG:212]
66200086,,,False,,N020A_GL0136737  [gene]  locus=scaffold10781_10:454:1065:- [Lack 5'-end] codon-table.11
66201890,,,False,,T2D-83A_GL0060149  [gene]  locus=scaffold28620_3:192:803:- [Complete] codon-table.11
66206306,,,False,,SRS018427.76133-T1-C
66206475,,,False,,O2.UC19-2_GL0060704  [gene]  locus=scaffold29251_2:83:688:- [Lack 5'-end] codon-table.11
66211290,,,False,,MH0275_GL0111466  [gene]  locus=scaffold79679_2:2:610:+ [Lack both ends] codon-table.11
66212065,,,False,,MH0318_GL0036111  [gene]  locus=scaffold152414_1:2:610:+ [Lack both ends] codon-table.11
66212266,,,False,,SRS020869.35870-T1-C
66215893,,,False,,MH0373_GL0113911  [gene]  locus=scaffold4042_2:247:852:- [Lack 5'-end] codon-table.11
66223394,ppa,ppa,False,31953,gi|489906590|ref|WP_003810013.1| inorganic pyrophosphatase [Bifidobacterium adolescentis]
66225528,"BN792_01094,FP2_06940,FPR_29770",,False,541000,gi|494105568|ref|WP_007046354.1| rubredoxin/rubrerythrin [Subdoligranulum variabile]
66225975,,,False,,O2.UC26-1_GL0012827  [gene]  locus=C257449_1:3:545:+ [Lack both ends] codon-table.11
66228739,,,False,,SRS015065.14749-T1-C
66231250,,,False,,MH0384_GL0183060  [gene]  locus=scaffold13907_6:30936:31478:+ [Complete] codon-table.11
66235927,,,False,,DOF004_GL0038069  [gene]  locus=scaffold35391_7:551:1156:+ [Complete] codon-table.11
66237982,,,False,,SRS018656.26547-T1-C
66238157,"BN768_00981,BN776_01280,BN657_00777,BN790_01192,BN763_00716,BN819_00250,BN676_00112",,False,2,gi|548222873|ref|WP_022441964.1| rubrerythrin [Clostridium sp. CAG:768]
66239078,,,False,,SRS019685.150876-T1-C
66240602,,,False,,SRS057717.8117-T1-C
66242021,,,False,,SRS049712.38897-T1-C
66242221,,,False,,MH0433_GL0205333  [gene]  locus=scaffold82983_6:218:697:- [Lack 5'-end] codon-table.11
66244076,,,False,,SRS042628.70786-T1-C
66247855,,,False,,SZEY-97A_GL0085911  [gene]  locus=scaffold34918_2:1:543:+ [Lack both ends] codon-table.11
66248695,rplE,rplE,False,1239,gi|493490284|ref|WP_006445007.1| 50S ribosomal protein L5 [Clostridium hylemonae]
66249041,rplQ,rplQ,False,186802,gi|496263592|ref|WP_008976977.1| MULTISPECIES: 50S ribosomal protein L17 [Lachnospiraceae]
66250839,,,False,,SRS015578.182655-T1-C
66253096,,,False,,SRS016335.39711-T1-C
66258219,,,False,,MH0189_GL0028433  [gene]  locus=scaffold3112_10:49113:49715:- [Complete] codon-table.11
66270846,,,False,,SRS051031.199042-T1-C
66272669,,,False,,V1.UC36-0_GL0144292  [gene]  locus=scaffold7799_15:2:409:- [Lack 3'-end] codon-table.11
66272851,,,False,,SRS014683.123618-T1-C
66273811,,,False,,8_GL0009356_1_519_+
66274481,rpsF,rpsF,False,1301,gi|490339939|ref|WP_004224563.1| 30S ribosomal protein S6 [Streptococcus anginosus]
66284361,,,False,,SRS019968.87996-T1-C
66285327,,,False,,MH0277_GL0011646  [gene]  locus=scaffold17832_4:86:685:- [Complete] codon-table.11
66285603,,,False,,SRS019161.155010-T1-C
66286315,,,False,,SRS017103.36669-T1-C
66295493,,,False,,V1.FI20_GL0181002  [gene]  locus=scaffold84467_3:2:601:+ [Lack both ends] codon-table.11
66298384,,,False,,NLM015_GL0061143  [gene]  locus=scaffold18725_2:1:600:+ [Lack both ends] codon-table.11
66299167,,,False,,4-4_GL0080112_1_507_+
66307890,rplE,rplE,False,1263,gi|488936691|ref|WP_002847766.1| 50S ribosomal protein L5 [Ruminococcus albus]
66308665,,,False,,MH0203_GL0119079  [gene]  locus=scaffold48339_4:2:598:- [Lack 3'-end] codon-table.11
66309200,,,False,,SRS042284.41642-T1-C
66310700,,,False,,DOF004_GL0040946  [gene]  locus=scaffold56710_1:13179:13775:- [Complete] codon-table.11
66312194,,,False,,MH0346_GL0059379  [gene]  locus=scaffold59161_2:1:597:- [Lack both ends] codon-table.11
66313578,,,False,,MH0059_GL0055548  [gene]  locus=C1266247_1:1:297:- [Lack 3'-end] codon-table.11
66315585,,,False,,SRS043411.47631-T1-C
66315643,,,False,,SRS017433.97920-T1-C
66318629,,,False,,SRS015217.5107-T1-C
66321224,,,False,,V1.UC12-0_GL0011725  [gene]  locus=scaffold59549_3:1:597:+ [Lack both ends] codon-table.11
66324771,,,False,,SRS015190.23577-T1-C
66324910,rpsE,rpsE,False,2,gi|491489813|ref|WP_005347551.1| 30S ribosomal protein S5 [Eubacterium hallii]
66325442,,,False,,SRS050422.210210-T1-C
66330668,BN536_01881,BN536_01881,False,816,gi|494831509|ref|WP_007559747.1| hypothetical protein [Bacteroides plebeius]
66333039,efp,efp,False,189330,gi|493472006|ref|WP_006427054.1| MULTISPECIES: elongation factor P [Dorea]
66333638,,,False,,SRS014613.118089-T1-C
66340436,,,False,,SRS013800.36715-T1-C
66342695,"RBR_07530,BN462_00461",,False,1263,gi|479150704|ref|YP_007780880.1| hypothetical protein RBR_07530 [Ruminococcus bromii L2-63]
66343270,"BN476_01307,BN498_00971",,False,2,gi|491486639|ref|WP_005344380.1| propanediol utilization: polyhedral bodies pduT [Eubacterium hallii]
66347545,,,False,,SRS050422.72711-T1-C
66350717,,,False,,S-Fe3_GL0039256_1_315_+
66354024,,,False,,SRS049712.64445-T1-C
66363444,"BN581_00424,BN559_00567,BN623_00816,BN780_01039",,False,131567,gi|495879918|ref|WP_008604497.1| rubrerythrin [Thermoplasmatales archaeon SCGC AB-540-F20]
66363893,,,False,,MH0366_GL0041194  [gene]  locus=scaffold26714_7:2:592:- [Lack 3'-end] codon-table.11
66365909,"CK1_26290,BN807_00802",,False,186802,gi|545410927|ref|WP_021650081.1| Hsp20 family chaperone [Blautia sp. KLE 1732]
66368725,BN518_02152,BN518_02152,False,186802,gi|495980849|ref|WP_008705428.1| MULTISPECIES: heat shock protein Hsp20 [Ruminococcus]
66372583,,,False,,SRS019601.133524-T1-C
66372953,,,False,1481960,gi|545058395|ref|WP_021431502.1| ribosomal protein S10 [[Clostridium] bifermentans]
66374950,rplJ,rplJ,False,2,gi|495669314|ref|WP_008393893.1| MULTISPECIES: 50S ribosomal protein L10 [Clostridiales]
66377511,rplF,rplF,False,1301,gi|488981256|ref|WP_002892088.1| 50S ribosomal protein L6 [Streptococcus salivarius]
66384208,,,False,,2-1_GL0063051_1_546_+
66390277,,,False,,SRS019968.103934-T1-C
66392612,,,False,,SRS017103.44541-T1-C
66396315,,,False,,V1.UC39-4_GL0029771  [gene]  locus=scaffold42960_4:1:564:+ [Lack both ends] codon-table.11
66397574,,,False,,SRS017103.73614-T1-C
66402327,,,False,,MH0197_GL0045774  [gene]  locus=scaffold2806_2:1914:2384:- [Complete] codon-table.11
66403946,,,False,,T2D-6A_GL0209648  [gene]  locus=scaffold54114_2:280:867:- [Lack 5'-end] codon-table.11
66405184,,,False,,G1-5A_GL0080576_1_309_+
66406374,,,False,,MH0068_GL0035108  [gene]  locus=scaffold22139_1:32:592:- [Lack 5'-end] codon-table.11
66412936,,,False,,MH0244_GL0116973  [gene]  locus=scaffold80298_1:1395:1979:+ [Lack 3'-end] codon-table.11
66414680,,,False,,SRS014313.68938-T1-C
66415538,rplY,rplY,False,1263063,gi|547452166|ref|WP_022071710.1| 50S ribosomal protein L25 [Clostridium bartlettii CAG:1329]
66416823,,,False,,MH0382_GL0139653  [gene]  locus=scaffold64782_2:379:963:+ [Lack 3'-end] codon-table.11
66422830,,,False,,SRS019601.116049-T1-C
66423511,,,False,,SRS016095.77000-T1-C
66423676,,,False,,V1.FI01_GL0138016  [gene]  locus=scaffold67630_2:2:586:- [Lack both ends] codon-table.11
66424973,,,False,,SRS018656.54513-T1-C
66425351,,,False,,SRS011529.58332-T1-C
66430161,,,False,,HT14A_GL0003436  [gene]  locus=C397951_1:2:586:- [Lack 3'-end] codon-table.11
66440034,,,False,,SRS058770.121387-T1-C
66445642,BN488_00731,BN488_00731,False,186802,gi|494497378|ref|WP_007286844.1| MULTISPECIES: hypothetical protein [Clostridiales]
66446423,,,False,,SRS049712.78423-T1-C
66446854,,,False,,SRS016203.110962-T1-C
66447879,,,False,,SRS055982.73448-T1-C
66449778,,,False,,V1.FI04_GL0220376  [gene]  locus=scaffold82510_8:1:582:+ [Lack 5'-end] codon-table.11
66459102,,,False,,MH0423_GL0067937  [gene]  locus=scaffold48525_1:33564:34118:- [Complete] codon-table.11
66463124,,,False,,MH0159_GL0033274  [gene]  locus=scaffold3610_7:2:580:+ [Lack both ends] codon-table.11
66468474,,,False,,SRS045645.98330-T1-C
66468858,,,False,,MH0372_GL0036269  [gene]  locus=scaffold74185_1:3:581:+ [Lack both ends] codon-table.11
66475709,,,False,,V1.CD40-0_GL0132039  [gene]  locus=scaffold17013_7:4241:4819:- [Lack 5'-end] codon-table.11
66478134,,,False,2,"gi|489113324|ref|WP_003023177.1| gdh, NAD(P)-specific glutamate dehydrogenase, partial [Francisella tularensis]"
66482836,,,False,,T2D-68A_GL0095915  [gene]  locus=scaffold20578_5:2:580:- [Lack both ends] codon-table.11
66484337,,,False,,SRS024009.71929-T1-C
66484818,"CL3_27910,CC1_25910,FPR_14030,CLS_25050,BN606_00043,CK3_35360,RHOM_15465,RBR_00790",,False,2,gi|479171900|ref|YP_007800087.1| hypothetical protein [Faecalibacterium prausnitzii SL3/3]
66484986,,,False,,SRS014287.92692-T1-C
66491142,,,False,,MH0205_GL0110844  [gene]  locus=scaffold41249_5:2526:3101:- [Lack 5'-end] codon-table.11
66492211,,,False,,SRS014287.10852-T1-C
66498002,,,False,,MH0435_GL0159800  [gene]  locus=scaffold87524_2:1:576:- [Lack 3'-end] codon-table.11
66502215,,,False,,MH0276_GL0123934  [gene]  locus=scaffold123345_1:2:568:+ [Lack 5'-end] codon-table.11
66504785,,,False,,V1.UC26-4_GL0106419  [gene]  locus=scaffold22595_2:309:884:+ [Lack 3'-end] codon-table.11
66508990,,,False,,O2.UC18-1_GL0082677  [gene]  locus=C1560545_1:72:638:- [Lack 5'-end] codon-table.11
66518711,,,False,,MH0239_GL0045830  [gene]  locus=scaffold30356_3:3:575:+ [Lack both ends] codon-table.11
66526323,BN647_01950,BN647_01950,False,1263021,gi|547822264|ref|WP_022230686.1| hypothetical protein [Firmicutes bacterium CAG:41]
66532052,,,False,,V1.UC38-4_GL0127231  [gene]  locus=scaffold20507_1:168:740:+ [Complete] codon-table.11
66532761,"BN751_01381,BN729_00719,BN739_00863",,False,186802,gi|548303578|ref|WP_022494636.1| ketol-acid reductoisomerase [Ruminococcus sp. CAG:624]
66541818,,,False,,SRS015190.9318-T1-C
66542447,,,False,,MH0118_GL0008509  [gene]  locus=scaffold7824_7:245:814:+ [Lack 3'-end] codon-table.11
66542906,,,False,,SRS042628.200404-T1-C
66545092,,,False,,SRS047014.127394-T1-C
66545957,,,False,,SRS011061.24094-T1-C
66547784,BN511_00176,BN511_00176,False,102106,gi|547475622|ref|WP_022093935.1| putative uncharacterized protein [Collinsella sp. CAG:166]
66551099,,,False,,SRS056259.104022-T1-C
66554784,,,False,,SRS016018.115387-T1-C
66557581,,,False,2,gi|545034713|ref|WP_021413451.1| small GTP-binding domain protein [Peptoclostridium difficile]
66558512,,,False,,SRS023526.207610-T1-C
66561658,,,False,,SRS019968.99447-T1-C
66562847,"CL2_27190,BN476_00166,BN562_01806,BN498_00811",,False,2,gi|496495070|ref|WP_009203606.1| MULTISPECIES: PTS system sorbose subfamily IIB component [Clostridiales]
66565556,,,False,,404239096-stool1_revised_C553641_1_gene40701 strand:+  start:1 stop:570 length:570 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
66571468,,,False,,SRS050422.103022-T1-C
66571595,,,False,,MH0189_GL0086725  [gene]  locus=scaffold15714_9:1949:2515:+ [Lack 3'-end] codon-table.11
66574914,,,False,,SRS011302.53465-T1-C
66579509,,,False,,MH0441_GL0154956  [gene]  locus=scaffold57774_10:1:567:- [Lack 3'-end] codon-table.11
66582659,,,False,,SRS014287.139160-T1-C
66583625,rpsH,rpsH,False,186802,gi|517992285|ref|WP_019162493.1| 30S ribosomal protein S8 [Ruminococcus sp. JC304]
66585518,,,False,,SRS017521.226868-T1-C
66587156,,,False,1314,"gi|553744102|ref|WP_023077948.1| elongation factor Tu domain 2, partial [Streptococcus pyogenes]"
66591237,,,False,,HT14A_GL0080336  [gene]  locus=scaffold24152_5:1:567:- [Lack 3'-end] codon-table.11
66602623,BN806_00628,BN806_00628,False,1262967,gi|548091751|ref|WP_022380216.1| putative uncharacterized protein [Ruminococcus sp. CAG:9]
66606193,,,False,,V1.UC54-0_GL0125999  [gene]  locus=scaffold7716_4:2:535:+ [Lack 5'-end] codon-table.11
66609079,,,False,,SRS042628.29157-T1-C
66613646,,,False,,SRS043411.42640-T1-C
66615808,,,False,,NLM025_GL0021477  [gene]  locus=scaffold14068_1:153:716:- [Complete] codon-table.11
66618270,,,False,,SRS015782.208472-T1-C
66618552,"Ilyop_2575,Ilyop_1525",,False,2,gi|492553268|ref|WP_005883686.1| hypothetical protein [Fusobacterium mortiferum]
66619139,,,False,,SRS049995.206508-T1-C
66620653,,,False,,SRS047014.61486-T1-C
66620903,,,False,,SRS050925.249760-T1-C
